Total Travel Time
14.18005
8.26001
7.680054
12.33997
45.41992
19.5
40.59998
8.839966
42.52002
36.62
8.300049
30.62
43.59998
23.32007
46.55994
27.12
14.16003
45.07996
36.09998
15.09998
10.23999
8.26001
7.73999
43.94006
40.15991
50.7998
25.42004
35.33997
17.5
14.70007
25.90002
48.59998
24.31995
28.35999
15.40002
48.32007
25.64001
14.02002
7.680054
31.85999
45.73999
44.30664
31.71997
27.5
26.08008
7.400024
33.38
28.55994
26.5
40.05994
33.57996
20.62
32.12
8.26001
8.26001
7.679932
7.679932
47.16003
30.96008
35.87317
13.17993
47.73999
25.07996
7.660034
20.97998
28.04004
24.80005
18.32007
8.26001
8.439941
35.14001
25.41992
30.32007
31.35999
22.52002
10.90002
21.07996
12.88
33.30005
59.23999
31.71997
32.46008
10.09998
13.59998
27.88
8.26001
53.1001
43.38
41.79993
36.35999
30.76001
35.33997
23
57.73999
15.64001
43.16003
37.41992
31.03992
44.5
35.88
13.44006
30.07996
11.58008
7.680054
8.259888
7.679932
8.299927
45.12
28.92004
43.54004
12.90002
8.380005
73.99988
49.71997
8.47998
9.23999
32.47998
26.83997
7.679932
46.06006
20.14001
38
39.08008
19.64001
10.18005
53.94006
50.71997
50.43994
43.95996
40.71997
14.79993
9.219971
36.02002
30.28003
25.47998
11
8.26001
8.26001
60.78003
18.66003
55.96008
13.87988
44.77991
44.91992
8.299927
15.76001
32.46008
19.5
7.680054
14.35999
7.680054
9.159912
13.63989
65.5
60.68005
55.97998
32.58008
7.400024
27.76001
19.62
8.26001
47.44006
60.42004
29.66003
14.20007
40.72656
21.26001
25.33997
12.88
20.56006
11.41992
9.339844
7.679932
8.26001
8.780029
25.11987
109.3799
18.06006
77.53992
17
34.27319
38.62012
48.91992
29.47998
19.76001
17.36011
37.30005
12.58008
26.14014
8.26001
9.780029
56.02002
36.58008
28.51978
18.7998
27.03979
23.95996
14.23999
8.340088
56.97998
29.47998
44.19995
31.23999
24.76001
29.78003
20.06006
25.04004
8.26001
8.26001
38.34009
31.86011
30.28003
24.88013
12.76001
10.09985
46.22021
62.43994
41.40015
45.95996
33
29.76001
11.19995
44.5
28.30005
10.6001
8.26001
23.8999
29.84009
56.63989
53.97998
52.41992
51.17993
22.76001
8.559814
7.52002
54.02002
33.02002
50.95996
47.71997
34.76001
28.28003
38.90015
33.30005
10.61987
14.63989
8.26001
8.26001
38.61987
7.679932
17.6001
55.15991
29.23999
52.97998
17.36011
22.19995
35.91992
49.47998
46.23999
33.28003
41.54004
25.34009
22.1001
13.12012
8.259766
7.679932
8.280029
37.14014
14.45996
40.7002
30.97998
7.47998
66.82007
13.38013
7.400146
37.73999
31.26001
47.97998
41.5
29.87988
46.52002
21.12012
8.26001
7.680176
58.32007
17.86011
45.69995
42.45996
30.10645
25.84009
20.04004
18.51978
49.56006
8.5
46.5
36.77979
33.53979
31.13989
29.59985
8.26001
27.95996
26.31982
8.26001
37.3999
9.080078
20.64014
43.34009
9.360107
35.84009
34.41309
57.87988
36.86011
51.34009
38.54004
25.58008
30.6001
18.5
16.93994
8.26001
8.26001
55.36011
7.679932
34.33984
29.63989
55.7002
52.45996
41.2998
36.57983
13.43994
10.42017
36.85986
50.02002
33.82007
27.34009
8.26001
12.02002
19.40015
8.26001
63.6001
53.88013
62.02002
39.34009
9.099854
38.02002
34.78003
33.31982
23.95996
22.41992
41.87988
30.59985
34.97998
32.33984
29.09985
19.37988
27.17993
24.3999
17.91992
15.38013
13.17993
8.26001
20
13.52002
8.780029
38.86011
25.94019
34.06006
11.95996
7.399902
37.6001
24.65991
10.06006
40.58008
27.61987
24.37988
16.43994
7.679932
8.26001
7.719971
44.43994
15.28003
23.41992
43.85986
40.61987
39.06006
13.71997
24.84009
19.04004
14.28003
19.36011
12.88013
7.679932
8.26001
45.90015
39.42017
34.6001
8.780029
36.51978
35.09961
22.5
11.21997
8.300049
10.67993
43.59985
8.380127
39.95996
17.28003
50.28003
30.84009
38.65991
27.5
16.30005
21.73999
24.44019
28.56006
16.37988
7.399902
52.32642
58.80005
57.19995
35.31982
48.80005
14.93994
8.273193
7.679932
62.37988
29.97998
44.59985
10.71997
49.76001
23.84009
32.1001
8.640137
95.35986
44.54004
81.21997
40.12012
7.919922
80.69995
30.52002
17.76001
40.84009
12.76001
7.679932
8.26001
8.119873
11.73999
60.90015
25.26001
33.3999
7.820068
54.75977
38.55981
9.97998
8.300049
12.71997
78.46021
120.6799
86.68018
38.76001
12.86011
9.820068
45.84009
17.76001
28.17993
23.44019
8.26001
12.2002
8.26001
56.17993
29.71997
33.83984
18.19995
21.65991
17.13989
7.399902
7.879883
40.81982
27.85986
24.61987
21.37988
7.679932
34.95996
7.76001
38.54004
29.40015
28.40015
22.6001
17.84009
59.04004
49.34009
18.53979
49.06006
36.1001
20.73999
30.51978
19.21997
9.73999
7.679932
56.16016
46.43994
45.85986
33.82007
31.15991
44.30005
13.40015
39.41992
24.80005
7.400146
25.16016
41.37988
36.54004
40.6001
31.38013
18.42017
15.18018
22.97998
26.68018
8.139648
8.359863
35.24023
25.52002
33.65991
19.37988
46.35986
49.61987
28.58008
26.26001
49.33984
44.63989
8.26001
7.779785
62.91992
53.19995
41.90015
19.22021
56.78003
40.60645
54.12012
39.12012
46.64014
14.95996
35.5
30.80005
8.300049
82.93994
12.67993
65.56006
31.07983
41.37988
25.17993
13.32007
36.67993
7.679932
8.26001
12.34009
38.76001
32.29321
27.45996
8.380127
38.17993
27.47998
15.12012
8.300049
8.300049
68.33984
13.37988
27.86011
46.38013
33.42017
7.679932
22.23999
7.679932
8.26001
8.26001
37.28003
11.36011
16.26001
14.1001
50.59985
39.41992
15.26001
61.33984
35.43994
31.30005
35.14014
28.66016
17.02002
27.19995
23.95996
22.45996
17.7002
8.259766
7.679932
9.300049
16.33984
41.7002
39.34009
34.65991
20.21997
11.21997
24.21997
16.12012
49.85986
36.8999
10.97998
41.91992
19.23999
9.540039
33.93994
8.26001
7.680176
8.26001
13.78003
50.47998
29.45996
9.079834
18.42017
13.73999
7.399902
7.399902
64.40015
14.23999
8.599854
8.899902
48.38013
35.41992
19.21997
27.47998
16.26001
8.26001
8.26001
28.67993
23.12012
17.97998
8.300049
30.21997
36.88013
33.64014
27.16016
20.68018
8.659912
25.7002
19.22021
8.26001
8.26001
8.26001
36.42017
14.85986
35.41968
7.399902
34.8999
31.28003
34.58008
25.37988
20.21997
23.47998
8.26001
7.680176
61.63989
38.95996
38.38013
45.78003
36.6665
20.62012
18.98022
59.34009
51.28003
23.83984
16.83984
49.82007
40.97998
39.63989
18.02002
8.26001
56.91992
31
52.09985
47.3999
33.65991
37.83325
32.1001
26.64014
24.36011
74.52002
22.7002
37.40015
18
8.26001
38.12012
41.86011
13.87988
20.96021
8.26001
58.68018
94.33984
53.86011
47.40015
26.5
19.26001
18.23999
10.32007
66.13989
31.32007
55.05981
50.09985
37.13989
8.26001
28.26001
31.54004
8.26001
7.680176
8.26001
76.63989
42.66016
41.19995
8.47998
25.13989
8.300049
7.399902
8.300049
12.26001
106.5601
36.2998
76.21997
48.61987
42.13989
39.73999
18
22.23999
13.26001
10.30005
8.26001
7.680176
7.680176
94.62012
80.07983
22.78003
36.62012
17.96021
16.68018
130.9001
63.93994
39.02002
17.3999
37
30.91992
21.19995
17.95996
35.5
17.09985
9.340088
8.26001
7.679932
51
33.21997
12.32007
43.93994
31.8999
26.17993
17.5
9.540039
12.56006
9.440186
29.90015
21.80005
48.8999
11.7998
10.2998
59.23999
7.800049
51.18018
45.77979
36.8999
34.23999
32.67993
31.43994
28.93994
8.02002
8.280029
66.59961
28.67993
31.21997
23.28003
8.860107
8.26001
8.26001
64.23999
57.76001
39.97998
36.73999
12.59985
24.85986
51.64648
30.72021
24.63989
16.61987
9.173096
23.51978
59.17993
29.33984
36.21973
27.84009
19.91992
8.260254
15.2002
8.260254
8.259766
66.02002
48.23975
17.62012
46.01978
20.13965
15.31982
19.08008
13.22021
8.580078
51.19971
57.69971
7.799805
34.15967
31.5
21.77979
20.32031
15.58008
7.680176
51.56006
7.740234
11.09961
12.17969
48.66016
36.27979
32.04004
40
56.22021
44.88037
33.25977
30.02002
28.56006
25.32031
17.33984
7.679688
13.88037
10.69971
43.59961
30.63965
22.58008
50.41992
43.93994
34.77979
12.12012
17.02002
10.56006
8.299805
8.379883
86.26025
55.5
7.959961
44.74023
23.83984
19.1001
9.159668
55.08008
21.1001
52.17969
39.21973
10.64014
37.78027
36.2998
20.84033
62.97998
45.17969
49.74023
43.26025
33.54004
7.680176
11.7002
28.83984
7.679688
27.34033
22.58008
21.06006
8.260254
63.31982
24.43994
13.14014
9.040039
7.439941
31.25977
26.57959
8.299805
70.33984
36.33984
18.5
28.24023
38.54004
12.62012
23.66016
17.64014
11.64014
9.660156
8.260254
8.259766
55.3999
18.14014
13.45996
29.78027
10.91992
8.299805
7.399902
30.3999
50.02002
33.84619
17.61963
8.259766
7.680176
8.259766
13.91992
18.24023
66.87988
10.18018
49.09961
41.24023
54.22021
41.26025
46.2998
8.300293
7.399902
38.62012
42.06006
38.81982
19.37988
37.37305
34.12012
19.65967
13.17969
17.08008
7.679688
12.54004
45.95996
20.04004
17.32031
25.08008
9.879883
8.300293
16.73975
30.25977
14.06006
27.86035
11.91992
8.260254
8.259766
7.779785
17.92041
40.1001
7.399902
54.95996
38.78027
17.74023
51.33984
41.73975
35.25977
10.97998
17.59961
14.35986
8.260254
7.679688
8.260254
61.7998
55.31982
47.25977
44.02002
23.12012
10.19971
25.58008
20.02002
11.64014
15.32031
13.52002
40.06006
26.78027
7.679688
17.58008
12.24023
8.260254
57.08008
55.5
41.09961
27.37988
54.17969
23.11963
36.54004
48.30029
45.26025
42.02002
35.54004
25.82031
40.56006
17.87988
35.82031
8.260254
12.97998
45.87988
75.06006
44.30029
54.04004
46.22021
33.25977
8.040039
41.52002
38.68018
21.5
44.03955
60.25977
39.21973
30.24023
40.54004
37.30029
11.38037
28.71973
27.06006
25.61963
7.680176
7.700195
41.16016
24.95996
37.41992
9.919922
64.54004
49.38037
60.12012
48.77979
42.2998
39.06006
33.57959
24.64014
19.18018
8.260254
8.259766
52.6665
51.05957
23.7002
52.97998
40.02002
47.07959
17.91992
22.83984
7.413086
7.399902
8.700195
101.8003
51.02002
61.78027
8.279785
50.54004
40.81982
34.33984
22.22021
16.68018
7.680176
11.58008
60.86035
43.08008
38.3999
11.65967
37.61963
29.56006
7.399902
21.7998
13.8999
7.399902
48.81982
34.34033
8.840332
29.58008
8.259766
43.16016
75.57959
56.45996
43.5
37.6001
32.32031
26.19971
36.6001
30.7998
25.26025
23.83984
63.56006
33.97998
41.06006
32.21973
29.18018
27.58008
17.91992
22.1001
15.69971
7.919922
44.91992
25.47998
33.62012
32.2998
23.16016
8.660156
46.32031
56.06006
9.099609
13.08008
46.06006
39.58008
23.37988
37.24023
44.6001
29.18018
53.15967
43.43994
42.93994
37.2998
34.64014
41.35986
29.84033
33.56006
28.19971
13.6001
38.36035
31.90039
24.73975
44.58008
38.1001
23.16016
33.3999
15.04004
8.260254
8.140137
51.68018
40.38037
32.45996
34.93994
52.02002
24.19971
31.13965
18.37939
7.399902
17.43994
11.68018
59.07959
44.54004
36.61963
26.8999
23.65967
10.69971
14.78027
18.95996
10.24023
8.259766
7.680176
7.680176
43.72021
24.28027
16.22021
11.52637
9.759766
21.05957
8.259766
7.680176
7.679688
8.260254
34.64014
20.09961
8.139648
11.38037
25.26025
9.640137
21.91992
18.67969
38.71973
16.04004
13.87988
7.680176
37.26025
8.259766
25.54004
8.299805
21.28027
18.66016
17.11963
8.299805
13.54004
50.17285
27.5
8.720215
20.15967
15.59961
10.8999
8.260254
8.259766
7.680176
50.52002
34.32031
27.25977
24.06006
19.24023
23.04004
18.35986
7.399902
22.76025
26.02002
38.7002
20.25977
7.679688
49.04004
16.63965
40.97998
36.28027
55.85986
36.41992
46.67969
31.74023
41.87988
20.54004
14.74023
13.31982
17.6001
50.16016
40.43994
17.76025
31.56006
48.69971
9.819824
26.72021
23.77979
8.260254
9.459961
11.24023
37.83984
28.12012
23.2998
10.33984
9.040039
44.46045
36.3999
12.2002
21.43994
8.260254
7.680176
7.680176
35.54004
41.47998
48.83984
17.77979
37.67969
31.6001
24.14014
8.680176
40.17969
27.23975
12.63965
32.92041
39.92041
26.96045
18.58008
25.5
10.65967
7.679688
7.680176
7.760254
27.58008
17.89941
9.399902
47.35986
44.12012
25.26025
28.97998
25.75977
7.459961
24.12012
28.12012
18.40039
48.15967
12.52002
23.58008
27.26025
9.560059
26.1001
32.03955
25.59961
30.48633
15.85986
8.299805
10.31982
33.97998
59.91992
22.78027
42.26025
36.37988
33.71973
15.12012
12.38037
10.58008
8.259766
47.30029
24.62012
29.52002
30.61279
25.78027
17.64014
16.2002
11.53955
8.299805
96.83984
19.93994
69.56006
48.43994
35.47998
16.04004
24.2998
14.57959
8.260254
8.259766
8.260254
9.799805
42.57959
18.31982
78.12012
43.52002
41.2998
9.819824
33.18018
26.7002
8.259766
8.260254
7.719727
46.75977
11.11963
41.93994
11.31982
30.06006
53.58008
48.88037
26.56006
7.399902
15.8999
7.620117
57.44043
41.41992
28.45996
25.22021
16.37988
8.260254
15.04004
13.6001
8.919922
7.680176
8.260254
8.220215
58.23975
46.93994
9.859863
31.82031
23.75977
8.299805
30.04004
33.45996
23.74023
17.26025
14.02002
27.85986
9.339844
7.680176
8.259766
60
24.35986
22.78027
43.26025
53.85986
23.25977
15.30029
8.320313
22.5
25.75977
11.18018
15.18018
51.34033
41.69971
7.679688
46.62012
32.16016
26.33984
18.55957
8.260254
7.699219
31.72021
25.24023
24.25977
16.33984
7.399902
23.41992
8.259766
21.95996
8.259766
49.95996
11.08008
46.13965
34.1001
44.58008
32.66016
26.58008
40.08008
21.78027
9.5
8.299805
31.35986
24.90625
8.260254
51.42041
22.26025
40.11963
44.43994
29.08008
36.37988
8.300293
28.24023
16.86035
58.85986
37.86035
36.37988
22.87988
29.47998
49.31982
36.35986
15.46045
8.259766
49.95264
30.5
28.91992
22.43994
14.52002
53.52002
50.27979
44.31982
29.3999
26.56006
18.52002
15.7002
22.2002
10.88037
27.81982
44.6001
16.56006
36.65967
25.43994
14.19971
8.259766
8.259766
8.160156
61.41992
35.5
30.68018
8.5
32.6001
26.64014
8.299805
17.02002
49.6001
33.3999
17.2002
44.8999
25.45996
8.260254
8.259766
63.17969
45.3999
27.73975
44.08008
40.83984
38.18018
18.74023
7.580078
27.45996
8.299805
64.11963
10.69971
48.12012
41.64014
38.40039
26.32031
23.97998
11.81982
19.24023
8.260254
8.260254
8.259766
58.45996
29.2998
37.43994
19
32.87988
17.27979
15.7002
10.94043
49.87988
40.15967
44.24023
22.5
39.7002
14.52002
8.260254
13
8.260254
56.97998
53.74023
13.28027
11.7998
14.45996
47.85986
34.8999
33.27979
34.31982
16.63965
10.83984
8.260254
7.679688
8.260254
7.679688
8.760254
35.24023
17.45996
55.05957
22.62012
7.400391
53.56006
15.04004
19.97998
18.40039
13.17969
42.85986
23.44629
17.93994
8.260254
8.259766
8.260254
59.68018
45.13965
21
39.65967
43.81982
15.23975
11
18.5
8.52002
37.74023
44.62012
21.93994
18.7002
13.06006
33
8.680176
7.680176
74.41992
72.83984
51.95264
41.5
33.68018
53.14014
51.53955
19.95996
39.8999
26.93994
17.22021
11.74023
15.75977
7.680176
7.719727
56.71973
76.17969
48.66016
74.6001
27.77979
40.06006
31.14014
26.44043
86.41992
81.58008
7.459961
15.12012
48.14014
41.66016
25.45996
46.68018
40.2002
11.04004
35.45996
22.5
7.680176
11.25977
7.679688
8.260254
8.419922
58.47998
52
44.97998
25.54004
23.95996
7.399902
7.400391
30.25977
36.36035
43.41992
33.69971
21.64014
16.81982
15.25977
10.59961
8.260254
11.08008
53.76025
47.28027
16.54004
41.14014
31.41992
8.299805
8.060059
45
33.72021
22.52002
15.5
45.17969
25.73975
37.24023
14.56006
7.680176
8.260254
8.259766
62
7.679688
42.06006
55.86035
24.7998
41.43994
36.72021
30.56006
36.73926
46.93994
30.73975
28.64014
16.32031
26.97998
11.80029
10.27979
8.97998
7.679688
8.260254
57.28027
15.16016
36.25977
15.38037
54.37988
51.13965
17.30029
25.32031
35.43994
16
8.260254
8.259766
8.260254
8.259766
52.28613
45.77979
44.19971
46.11963
42.87988
41.43994
14.04004
40.14014
36.8999
14.22021
8.260254
31.25977
11.85986
35.43994
23.25293
8.259766
8.260254
11.03955
47.23975
24.56006
42.41992
9.02002
37.85986
25.43994
14.16016
7.399902
35.12012
18.91992
23.93994
12.72021
10.15967
7.680176
8.359863
48.69971
45.7998
36.08008
26.87988
13.97998
25.91992
14.78027
8.300293
11.12012
50.15967
7.680176
43.36035
23.92041
14.2002
28.93994
19.21973
12.73975
7.679688
7.680176
56.93994
24.54004
22.95996
18.19971
34.31982
21.62012
11.90039
31.85986
7.900391
41.68018
8.319824
58.22021
38.78027
49.08008
29.64014
24.83984
38.35986
36.94043
30.97998
9.339844
58.81982
24.83984
39.57959
36.33984
29.85986
17.74023
28.3999
25.85986
9.719727
14.85986
7.679688
36.95996
22.41992
26.65967
36.45996
25.68018
23.08008
8.480469
11.45996
28.64014
18.93994
44.58008
41.33984
12.17969
36.64014
20.43994
8.260254
8.279785
54.92041
30.69922
8.360352
28.41992
48.77979
44.1001
34.73975
10.52002
39.54004
36.2998
27.45996
21.88037
19.37988
13.16016
8.260254
53.12012
38.58008
11.18018
33.1001
39.66016
31.62646
12.68018
23.45996
7.399902
18.55957
8.660156
54.64014
7.47998
27.09961
27.75977
51.02002
10
8.580078
7.679688
12.19971
45.15967
35.43994
25.18018
18.74023
10.64014
14.44043
9.780273
75.02002
50.15283
54.3999
16.6001
43.06006
26.85986
10.66016
17.97998
8.259766
53.3999
24.23975
29.14014
23.74023
46.43994
32.43994
70.15967
58.25977
33.95996
31.28027
37.82031
48.06006
25.38037
46.6001
23.91992
8.260254
8.259766
7.680176
12.35986
38.95996
35.72021
17.93994
52.26025
44.31982
39.6001
23.71973
16.28027
85.25977
11.5
80.6001
29.78027
43.33984
40.09961
17.41992
34.52002
28.45996
27
7.680176
8.259766
7.680176
31
21.28027
9.980469
47.52002
21.6001
7.399902
11.95996
9.099609
61.90039
51.32031
41.83984
38.59961
28.87988
36.87988
27.41992
19.18018
12.95996
7.680176
7.679688
35.17969
23.06006
7.399902
7.400391
30.6001
46.81982
16.16016
45.36035
13.56006
36.81982
33.58008
22.40039
9.459961
14.41992
8.279297
40.68018
37.77979
31.2998
7.399902
11.95996
45.33984
35.66016
17.86035
51.33984
48.2998
38.58008
19.14014
42.65967
11.19971
38.11963
32.63965
8.266113
21.3999
8.260254
35.95996
24.66016
12.87988
30.06006
17.12012
33.04004
29.7998
20.08008
16.83984
8.160156
15.37988
8.259766
8.260254
8.259766
7.680176
32.77979
7.400391
18.12012
7.620117
40.37988
11.82031
38.83301
24.25977
22.04004
8.260254
57.7998
49.74023
28.83984
41.93994
38.7002
32.75977
17.81982
8.5
25.74023
39.2002
19.76025
30.37988
18.2998
12.83984
10.32031
8.259766
8.260254
20.37988
65.75977
7.759766
60.93994
27.08008
45.76025
8.300293
21.5
21.62012
8.760254
24.24023
50.68018
40.96045
39.5
29.77979
7.680176
7.679688
44.85986
38.37988
22.7002
36.91992
34.07959
20.14014
42.67969
23.25977
29.45996
26.21973
18.28027
8.260254
13.37988
62.47998
43.04004
60.8999
28.5
10.81982
23.81982
45.77979
56.34033
44.2002
12.75977
16.62012
56.95996
52.16016
18.27979
47.41992
34.45996
31.21973
15.02002
28.87988
13.56006
8.859863
7.680176
8.47998
31.84033
12.40039
7.740234
54.86035
51.62012
19.73975
37.2002
12.2998
8.319336
7.399902
9.100098
12.63965
48.97998
38.83984
16.75977
7.720215
8.259766
7.720215
56.27979
27.11963
32.02002
46.06006
16.8999
9.380371
7.52002
41.47998
60.93994
30.14014
47.7002
41.22021
28.26025
25.91992
24.34033
8.260254
19.51953
17.81982
8.260254
7.760254
54.82617
25.63965
41.25977
28.2998
23.5
17.6001
8.932617
16.18018
36.2002
20
28.25977
10.56006
7.680176
53.02002
20.62012
45.99951
33.92041
18.29932
21.73975
16.74023
7.419434
60.90039
44.71973
20.44043
50.92041
34.72021
15.28027
39.74023
22.04004
14.04004
8.839844
22.39941
17.58008
12.2002
55.11914
10.62012
47.17969
8.979492
42.45996
8.620117
7.400391
12.90039
74.75977
53.71973
48.81934
13.2793
49.44043
42.95996
8.740234
8.259766
7.679688
7.680664
8.259766
43.58008
10.66016
50.37988
45.7002
26.66016
21.86035
10.95996
32.02051
15.83984
8.44043
11.7998
47.95996
35
8.260742
51.82031
25.90039
21.08008
17.83984
55.39941
52.16016
23.58008
34.5
15.54004
59.25977
33.12012
46.48047
27.04004
23.80078
21.82031
45.01953
12.62012
20.17969
12.04004
60.06055
55.24023
46.5
34.47949
31.76074
38.95996
29.86035
27.55957
12.05957
25.7002
21.04004
8.680664
35.10059
18.67969
17.18066
61.82031
55.33984
50.52051
37.56055
55.67969
33
36.82031
28.7793
27.54004
9.94043
13.60059
56.73926
60
35.82031
48.82031
39.69922
7.680664
14.35938
38.40625
36.08008
8.259766
7.720703
7.719727
50.62012
34.41992
29.59961
21.7998
54.2207
51.54004
37.58008
28.54004
8.299805
8.199219
96.7002
20.60059
42.04004
38.8125
36.39941
24.37988
35.09961
16.40039
19.90039
7.700195
15.13965
8.959961
19.98047
8.320313
39.75977
33.86035
29.05957
27.41992
19.59961
24.62012
27.87988
19.75977
21.12012
14.63965
13.17969
8.259766
8.259766
8.259766
8.260742
47.65918
15.25977
10.43945
41.52051
23.87988
12.54004
67.63965
7.399414

